product_id;code_public;name_full
41021;29660.18;"ROKA Klapka z žáruvzdorné nerezi RS 2900 s tloušťkou plechu 2 mm Ø 180 mm"
40823;22100.16;"ROKA Díl s kontrolním otvorem 150 x 250 mm Ø 160 mm"
40842;22190.16;"ROKA Sopouch 90° Ø 160 mm"
40862;22295.16;"ROKA Přestavitelné koleno 0° – 90° Ø 160 mm"
40915;21510.18;"ROKA Meidingerova hlava  Ø 180 mm"
40979;22670.1602;"ROKA Převlečená redukce nerez/keramika – po vodě Ø 160/200 mm"
40866;22296.16;"ROKA Přestavitelné koleno 0° – 90° s kontrolním otvorem Ø 160 mm"
40906;21490.16;"ROKA Krycí deska s odvětráním – Ø 160 mm"
40875;22300.18;"ROKA Komínový díl 920 mm Ø 180 mm"
38831;"HR2SX RAM04";"Rámek HR2SX RAM04 4S univerzální polohluboký"
37749;Q01RUH;"Rámek úhlový pro INTRA XSM - 4 stranný 2x45° hluboký"
37866;Q32DS;"Dvojité sklo pro INTRA ME SLIM"
37884;Q38DS;"Dvojité sklo pro INTRA ME SLIM G"
40129;GTV850DVL/5;"Antireflexní sklo pro True Vision 850 DVL"
40154;GTV850VL/5;"Antireflexní sklo pro True Vision 850 VL"
37841;Q24;"DEFRO HOME Krbová vložka INTRA SM T G"
37843;Q25;"DEFRO HOME Krbová vložka INTRA ME T G"
38606;"H2T 13";"ROMOTOP Krbová vložka HEAT 2g 59.44.13"
38607;"H2N 01";"ROMOTOP Krbová vložka HEAT 2g 59.50.01"
38608;"H2N 13";"ROMOTOP Krbová vložka HEAT 2g 59.50.13"
38610;"H2P 13";"ROMOTOP Krbová vložka HEAT 2g 70.44.13"
38611;"H2Z 01";"ROMOTOP Krbová vložka HEAT 2g 70.50.01"
38631;"HR2SV 23";"ROMOTOP Krbová vložka HEAT R/L 2g S 50.44.33.13(23)"
38632;"HL2SV 23";"ROMOTOP Krbová vložka HEAT R/L 2g S 50.44.33.13(23)"
38635;"HR2SY 23";"ROMOTOP Krbová vložka HEAT R/L 2g S 60.44.33.13(23) pravé provedení"
38636;"HL2SY 23";"ROMOTOP Krbová vložka HEAT R/L 2g S 60.44.33.13(23)"
38640;"HL2SG 21";"ROMOTOP Krbová vložka HEAT R/L 2g S 65.51.40.01(21) levé provedení"
38643;"HR2SX 23";"ROMOTOP Krbová vložka HEAT R/L 2g S 70.44.33.23 pravé provedení"
38644;"HL2SX 23";"ROMOTOP Krbová vložka HEAT R/L 2g S 70.44.33.23 levé provedení"
38649;"HR3LG 21";"ROMOTOP Krbová vložka HEAT R/L 3g L 65.51.40.01(21)"
38650;"HL3LG 21";"ROMOTOP Krbová vložka HEAT R/L 3g L 65.51.40.01(21)"
38653;"HR3LF 21";"ROMOTOP Krbová vložka HEAT R/L 3g L 81.51.40.01(21)"
38654;"HL3LF 21";"ROMOTOP Krbová vložka HEAT R/L 3g L 81.51.40.01(21) levé provedení"
38655;"HT3Z 01";"ROMOTOP Krbová vložka HEAT T 3g 70.50.01"
38685;"I2F 01";"ROMOTOP Krbová vložka IMPRESSION 2g 55.60.01"
38686;"I2G 01";"ROMOTOP Krbová vložka IMPRESSION 2g 67.60.01"
38687;"I2H 01";"ROMOTOP Krbová vložka IMPRESSION 2g 80.60.01"
38689;"I2LH 01";"ROMOTOP Krbová vložka IMPRESSION 2g L 80.60.01"
38690;"I2LJ 01";"ROMOTOP Krbová vložka IMPRESSION 2g L 93.60.01"
38691;"I2LL 01";"ROMOTOP Krbová vložka IMPRESSION 2g L 118.60.01"
38694;"IL2LG 21";"ROMOTOP Krbová vložka IMPRESSION R/L 2g L 71.60.34.21"
38696;"IL2LH 21";"ROMOTOP Krbová vložka IMPRESSION R/L 2g L 83.60.34.21"
38697;"IR2LH 21";"ROMOTOP Krbová vložka IMPRESSION R/L 2g L 83.60.34.21"
38698;"IR2SF 21";"ROMOTOP Krbová vložka IMPRESSION R/L 2g S 58.60.34.21"
38699;"IL2SF 21";"ROMOTOP Krbová vložka IMPRESSION R/L 2g S 58.60.34.21"
38700;"IR2SG 21";"ROMOTOP Krbová vložka IMPRESSION R/L 2g S 71.60.34.21"
38701;"IL2SG 21";"ROMOTOP Krbová vložka IMPRESSION R/L 2g S 71.60.34.21"
38702;"IC2LF 21";"ROMOTOP Krbová vložka IMPRESSION C 2g L 67.61.34.21"
38703;"IC2LG 21";"ROMOTOP Krbová vložka IMPRESSION C 2g L 80.61.34.21"
41776;0619062150000;"HAAS & SOHN Krbová vložka VESUVIO II 1S"
41777;0619062151000;"HAAS & SOHN Krbová vložka VESUVIO II 2S"
38674;"DWB2M 01B";"ROMOTOP Krbová vložka DYNAMIC WB 2g 66.50.01"
41827;GTV550CL/CR;"M-DESIGN Krbová vložka True Vision 550 CL/CR"
39338;GTV1050CL/CR;"M-DESIGN Krbová vložka True Vision 1050 CL/CR"
37865;Q32;"DEFRO HOME Krbová vložka INTRA ME SLIM - VÝPRODEJ POSLEDNÍ KUS SKLADEM"
39556;DLD700H/10;"Vnitřní integrovaná vermikulitová izolace Isokit pro  LUNA Diamond 700 H"
38870;"I2E TOP01";"I2E TOP01 černá"
38871;"I2E TOP02";"I2E TOP02 natur"
37846;Q26KC;"Černá keramika pro INTRA LA T G"
37875;Q35KC;"Černá keramika pro INTRA ME BP SLIM"
37867;Q32KC;"Černá keramika pro INTRA ME SLIM"
37885;Q38KC;"Černá keramika pro INTRA ME SLIM G"
37844;Q25KC;"Černá keramika pro INTRA ME T G"
37842;Q24KC;"Černá keramika pro INTRA SM T G"
42028;Q51SC-CS;"Černé sklo - zadní stěna v topeništi pro VITAL 51 S C"
38890;"I2LG TOP01";"I2LG TOP01 černá"
38891;"I2LG TOP02";"I2LG TOP02 natur"
38928;"IC2LG TOP01";"IC2LG TOP01 černá"
38945;"IR2LF TOP01";"IR2LF TOP01 černá"
38953;"IR2LG TOP01";"IR2LG TOP01 černá"
38939;"IR2LF KON01";"Konvekční opláštění pro krbové vložky IMPRESSION R/L 2g L 58.60.34.21"
38732;"D2K RAM03";"KV DYNAMIC rámek-3S polohluboký"
38735;"D2L RAM03";"Rámek D2L, DB2L RAM03 3S-60"
38737;"D2L RAM05";"Rámek D2L, DB2L RAM05 3S-25"
38739;"D2M RAM03";"Rámek D2M RAM03 3S-60"
38741;"D2M RAM05";"Rámek D2M RAM05 3S-25"
39958;GTV1050/11;"3 cm"
40091;GTV730/10;"4 cm"
40098;GTV850/10;"4 cm"
38771;"H2Q RAM04";"Rámek H2Q RAM04 krycí polohluboký 4S"
38772;"H2Q RAM06";"Rámek H2Q RAM06 4S"
38819;"HL3LE RAM11";"Rámek HL3LE RAM11 krycí"
38820;"HL3LE RAM12";"Rámek HL3LE RAM12 krycí"
38829;"HR2SV RAM04";"Rámek HR2SV RAM04 4S univerzální polohluboký"
38830;"HR2SV RAM06";"Rámek HR2SV RAM06 4S univerzální mělký"
38834;"HR2SY RAM06";"Rámek HR2SY RAM06 4S univerzální mělký"
38836;"HR3LE RAM11";"Rámek HR3LE RAM11 krycí"
38837;"HR3LE RAM12";"Rámek HR3LE RAM12 krycí"
38838;"HR3LE RAM13";"Rámek HR3LE RAM13 nosný univerzální"
38839;"HR3LE RAM14";"Rámek HR3LE RAM14 nosný univerzální"
38840;"HR3LE RAM15";"Rám HR3LE RAM15 nosný podpůrný"
38885;"I2LG RAM11";"Rámek I2LG RAM11 krycí"
38886;"I2LG RAM12";"Rámek I2LG RAM12 krycí"
38887;"I2LG RAM13";"Rám I2LG RAM13 nosný"
38888;"I2LG RAM14";"Rám I2LG RAM14 nosný"
38889;"I2LG RAM15";"Rám I2LG RAM15 nosný podpůrný"
38930;"IL2LF RAM11";"Rámek IL2LF RAM11 krycí"
38931;"IL2LF RAM12";"Rámek IL2LF RAM12 krycí"
38940;"IR2LF RAM11";"Rámek IR2LF RAM11 krycí"
38941;"IR2LF RAM12";"Rámek IR2LF RAM12 krycí"
38942;"IR2LF RAM13";"Rám IR2LF RAM13 nosný univerzální"
38943;"IR2LF RAM14";"Rám IR2LF RAM14 nosný univerzální"
38944;"IR2LF RAM15";"Rám IR2LF RAM15 nosný podpůrný"
38995;Q17RUM;"Rámek úhlový pro INTRA SM BP G - 6 stranný 2x45° mělký"
37868;Q32RM30;"Rámek M30 pro INTRA ME SLIM - 4 stranný 90°"
37869;Q32RM50;"Rámek M50 pro INTRA ME SLIM - 4 stranný 90°"
37886;Q38RM30;"Rámek M30 pro INTRA ME SLIM G - 4 stranný 90°"
37887;Q38RM50;"Rámek M50 pro INTRA ME SLIM G - 4 stranný 90°"
38275;QRU50H_11;"Rámek UNI INTRA XSM MINI rohový - M50, hluboký (Q81/Q82)"
38300;QRUUM_01;"Rámek UNI INTRA SM rohový - úhlový, mělký (Q07/Q08)"
42064;Q94RM20;"Rámek M20 pro INTRA SM U G"
38932;"IL2LF RAM15";"Rámek IL2LF RAM15 nosný podpůrný"
43277;0633015101300;"Rámek SOHO/SKARA levý"
38742;"D2M RAM06";"Rámek D2M RAM06 4S-25"
